=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2019.06.24 16:14:27 =~=~=~=~=~=~=~=~=~=~=~=
Millis, Current, Temp., Voltage,  NDBY, NONE
53491, 43.75, 26.00, 10.74, 0.97, RUN, NONE
53501, 43.36, 26.00, 10.74, 0.97, RUN, NONE
53511, 43.75, 26.00, 10.97, 1.28, RUN, NONE
53521, 43.36, 26.00, 10.66, 0.97, RUN, NONE
53531, 45.70, 27.00, 10.74, 1.44, RUN, NONE
53541, 43.75, 25.00, 10.84, 1.34, RUN, NONE
53551, 43.75, 27.00, 10.77, 0.94, RUN, NONE
53561, 43.36, 25.00, 10.74, 0.88, RUN, NONE
53571, 43.75, 27.00, 10.77, 0.91, RUN, NONE
53581, 43.75, 27.00, 10.74, 0.94, RUN, NONE
53592, 43.75, 27.00, 10.74, 0.97, RUN, NONE
53602, 43.36, 27.00, 10.90, 0.97, RUN, NONE
53612, 43.75, 26.00, 10.84, 0.97, RUN, NONE
53622, 43.36, 25.00, 10.77, 0.97, RUN, NONE
53633, 43.75, 26.00, 10.82, 1.00, RUN, NONE
53642, 43.75, 26.00, 10.82, 0.88, RUN, NONE
53652, 43.75, 25.00, 10.84, 0.84, RUN, NONE
53662, 43.75, 26.00, 10.79, 0.84, RUN, NONE
53672, 43.75, 27.00, 10.74, 0.88, RUN, NONE
53682, 44.14, 26.00, 10.74, 1.59, RUN, NONE
53692, 46.09, 26.00, 10.79, 1.56, RUN, NONE
53702, 45.70, 26.00, 10.77, 1.59, RUN, NONE
53712, 46.09, 26.00, 10.74, 0.91, RUN, NONE
53722, 43.75, 26.00, 10.77, 0.94, RUN, NONE
53732, 43.75, 26.00, 10.74, 0.72, RUN, NONE
53742, 43.75, 27.00, 10.74, 0.94, RUN, NONE
53752, 43.75, 25.00, 10.82, 0.97, RUN, NONE
53762, 43.75, 26.00, 10.74, 0.97, RUN, NONE
53772, 43.75, 26.00, 10.79, 1.41, RUN, NONE
53782, 43.36, 25.00, 10.87, 1.37, RUN, NONE
53792, 45.70, 26.00, 10.71, 1.44, RUN, NONE
53803, 43.75, 26.00, 10.82, 1.37, RUN, NONE
53812, 43.75, 26.00, 10.69, 0.94, RUN, NONE
53822, 43.75, 26.00, 10.77, 0.91, RUN, NONE
53832, 43.75, 27.00, 10.74, 0.91, RUN, NONE
53842, 43.75, 25.00, 10.92, 0.91, RUN, NONE
53852, 43.75, 27.00, 10.77, 0.75, RUN, NONE
53862, 43.36, 26.00, 10.74, 1.00, RUN, NONE
53872, 43.75, 26.00, 10.77, 0.81, RUN, NONE
53881, 43.75, 27.00, 10.90, 0.88, RUN, NONE
53892, 43.36, 26.00, 10.74, 1.00, RUN, NONE
53902, 43.36, 26.00, 10.74, 1.00, RUN, NONE
53911, 43.75, 26.00, 10.84, 0.97, RUN, NONE
53921, 43.75, 26.00, 10.84, 0.97, RUN, NONE
53933, 43.75, 26.00, 10.84, 0.97, RUN, NONE
53943, 43.75, 26.00, 10.82, 1.00, RUN, NONE
53952, 43.75, 27.00, 10.90, 0.97, RUN, NONE
53962, 43.75, 27.00, 10.87, 0.97, RUN, NONE
53972, 44.14, 27.00, 10.92, 0.94, RUN, NONE
53983, 43.75, 26.00, 10.84, 0.91, RUN, NONE
53993, 43.75, 26.00, 10.84, 0.91, RUN, NONE
54003, 43.75, 26.00, 10.82, 0.97, RUN, NONE
54013, 43.75, 26.00, 10.84, 0.91, RUN, NONE
54023, 43.75, 27.00, 10.74, 0.97, RUN, NONE
54033, 43.75, 27.00, 10.79, 1.34, RUN, NONE
54043, 45.70, 26.00, 10.74, 1.34, RUN, NONE
54053, 43.75, 27.00, 10.74, 1.41, RUN, NONE
54063, 43.75, 27.00, 10.74, 0.88, RUN, NONE
54073, 43.75, 27.00, 10.77, 0.88, RUN, NONE
54083, 43.75, 25.00, 10.84, 0.84, RUN, NONE
54093, 43.75, 27.00, 10.74, 0.88, RUN, NONE
54104, 43.75, 27.00, 10.77, 0.84, RUN, NONE
54114, 44.92, 26.00, 10.74, 0.84, RUN, NONE
54124, 43.36, 27.00, 10.74, 0.91, RUN, NONE
54134, 43.75, 27.00, 10.74, 0.94, RUN, NONE
54145, 43.75, 27.00, 10.82, 0.91, RUN, NONE
54154, 43.36, 27.00, 10.82, 0.75, RUN, NONE
54164, 43.75, 27.00, 10.84, 0.75, RUN, NONE
54174, 43.75, 26.00, 10.79, 0.75, RUN, NONE
54184, 43.75, 27.00, 10.79, 0.72, RUN, NONE
54194, 43.75, 27.00, 10.77, 0.88, RUN, NONE
54204, 45.70, 26.00, 10.77, 0.91, RUN, NONE
54214, 43.75, 26.00, 10.74, 0.91, RUN, NONE
54224, 45.31, 27.00, 10.74, 0.88, RUN, NONE
54234, 43.75, 27.00, 10.77, 0.84, RUN, NONE
54244, 43.75, 27.00, 10.77, 0.81, RUN, NONE
54254, 43.75, 27.00, 10.79, 0.88, RUN, NONE
54264, 43.75, 26.00, 10.79, 0.84, RUN, NONE
54274, 43.75, 27.00, 10.77, 1.19, RUN, NONE
54284, 43.36, 26.00, 10.92, 0.84, RUN, NONE
54294, 45.70, 26.00, 10.77, 1.19, RUN, NONE
54304, 43.75, 26.00, 10.79, 0.84, RUN, NONE
54315, 45.70, 27.00, 10.79, 1.25, RUN, NONE
54324, 43.75, 25.00, 10.90, 0.75, RUN, NONE
54334, 43.75, 26.00, 10.79, 0.75, RUN, NONE
54344, 43.75, 25.00, 10.74, 0.78, RUN, NONE
54354, 43.75, 27.00, 10.79, 0.81, RUN, NONE
54364, 43.36, 27.00, 10.74, 0.81, RUN, NONE
54374, 43.75, 27.00, 10.87, 0.91, RUN, NONE
54384, 43.75, 26.00, 10.77, 0.59, RUN, NONE
54394, 43.75, 27.00, 10.84, 0.84, RUN, NONE
54404, 46.09, 25.00, 10.74, 0.66, RUN, NONE
54414, 45.70, 27.00, 10.74, 0.69, RUN, NONE
54424, 45.70, 26.00, 10.77, 0.84, RUN, NONE
54434, 45.70, 26.00, 10.77, 0.81, RUN, NONE
54445, 45.70, 27.00, 10.82, 0.78, RUN, NONE
54455, 43.75, 27.00, 10.90, 0.81, RUN, NONE
54465, 43.75, 26.00, 10.87, 0.84, RUN, NONE
54474, 43.75, 26.00, 10.84, 0.78, RUN, NONE
54484, 43.75, 27.00, 10.92, 0.78, RUN, NONE
54495, 43.75, 27.00, 10.77, 0.75, RUN, NONE
54505, 43.75, 26.00, 10.74, 0.72, RUN, NONE
54515, 43.36, 26.00, 10.84, 0.72, RUN, NONE
54525, 43.75, 27.00, 10.92, 0.75, RUN, NONE
54535, 43.75, 27.00, 10.77, 1.28, RUN, NONE
54545, 45.70, 26.00, 10.77, 1.19, RUN, NONE
54555, 45.70, 26.00, 10.74, 1.22, RUN, NONE
54565, 43.75, 27.00, 10.77, 1.16, RUN, NONE
54575, 43.75, 26.00, 10.92, 0.69, RUN, NONE
54585, 43.75, 26.00, 10.92, 0.72, RUN, NONE
54595, 43.75, 27.00, 10.79, 0.66, RUN, NONE
54605, 43.75, 26.00, 10.77, 0.66, RUN, NONE
54616, 43.36, 27.00, 10.74, 0.72, RUN, NONE
54626, 43.75, 27.00, 10.82, 0.72, RUN, NONE
54636, 43.36, 27.00, 10.90, 0.72, RUN, NONE
54646, 43.36, 27.00, 10.92, 0.75, RUN, NONE
54657, 43.36, 26.00, 10.87, 0.72, RUN, NONE
54666, 43.75, 26.00, 10.77, 0.75, RUN, NONE
54676, 43.75, 26.00, 10.77, 0.72, RUN, NONE
54686, 43.75, 26.00, 10.84, 0.53, RUN, NONE
54696, 43.36, 26.00, 10.82, 0.53, RUN, NONE
54706, 44.92, 27.00, 10.79, 0.69, RUN, NONE
54716, 43.36, 27.00, 10.74, 0.69, RUN, NONE
54726, 43.75, 27.00, 10.92, 0.75, RUN, NONE
54736, 44.92, 26.00, 10.84, 0.72, RUN, NONE
54746, 43.36, 27.00, 10.79, 0.66, RUN, NONE
54756, 43.75, 27.00, 10.74, 0.69, RUN, NONE
54766, 43.75, 26.00, 10.87, 0.34, RUN, NONE
54776, 43.75, 26.00, 10.79, 0.66, RUN, NONE
54786, 43.75, 26.00, 10.74, 0.69, RUN, NONE
54796, 43.75, 27.00, 10.77, 0.69, RUN, NONE
54806, 43.75, 26.00, 10.74, 1.06, RUN, NONE
54815, 43.75, 27.00, 10.92, 0.75, RUN, NONE
54827, 43.75, 27.00, 10.77, 1.06, RUN, NONE
54836, 43.75, 26.00, 10.74, 0.56, RUN, NONE
54846, 43.36, 26.00, 10.77, 0.53, RUN, NONE
54856, 43.36, 26.00, 10.84, 0.56, RUN, NONE
54866, 43.36, 27.00, 10.77, 0.59, RUN, NONE
54876, 43.75, 26.00, 10.87, 0.91, RUN, NONE
54886, 43.75, 26.00, 10.97, 0.91, RUN, NONE
54896, 43.75, 26.00, 10.74, 0.56, RUN, NONE
54906, 43.36, 27.00, 10.74, 0.56, RUN, NONE
54916, 43.75, 26.00, 10.74, 0.63, RUN, NONE
54926, 43.75, 27.00, 10.77, 0.63, RUN, NONE
54936, 43.75, 27.00, 10.74, 0.66, RUN, NONE
54946, 43.36, 27.00, 10.74, 0.56, RUN, NONE
54957, 45.70, 27.00, 10.74, 0.59, RUN, NONE
54967, 43.36, 27.00, 10.74, 0.66, RUN, NONE
54977, 43.75, 27.00, 10.82, 0.63, RUN, NONE
54987, 43.75, 26.00, 10.82, 0.59, RUN, NONE
54998, 44.14, 27.00, 10.87, 0.59, RUN, NONE
55007, 43.75, 26.00, 10.77, 0.56, RUN, NONE
55017, 43.75, 27.00, 10.77, 0.56, RUN, NONE
55027, 43.36, 26.00, 10.77, 0.59, RUN, NONE
55037, 43.75, 26.00, 10.74, 0.56, RUN, NONE
55047, 43.36, 26.00, 10.74, 0.56, RUN, NONE
55057, 43.36, 27.00, 10.71, 0.63, RUN, NONE
55067, 43.36, 27.00, 10.79, 1.06, RUN, NONE
55077, 43.36, 27.00, 10.71, 0.59, RUN, NONE
55087, 43.36, 25.00, 10.87, 0.47, RUN, NONE
55097, 43.36, 27.00, 10.79, 0.47, RUN, NONE
55107, 43.36, 26.00, 10.74, 0.50, RUN, NONE
55117, 43.36, 27.00, 10.79, 0.53, RUN, NONE
55128, 43.36, 25.00, 10.79, 0.53, RUN, NONE
55138, 43.36, 27.00, 10.71, 0.53, RUN, NONE
55148, 43.36, 27.00, 10.79, 0.56, RUN, NONE
55158, 43.36, 27.00, 10.69, 0.56, RUN, NONE
55169, 43.36, 26.00, 10.87, 0.56, RUN, NONE
55178, 43.36, 27.00, 10.84, 0.47, RUN, NONE
55188, 43.36, 26.00, 10.77, 0.34, RUN, NONE
55198, 43.36, 27.00, 10.77, 0.37, RUN, NONE
55208, 43.36, 27.00, 10.79, 0.34, RUN, NONE
55218, 43.36, 26.00, 10.71, 0.53, RUN, NONE
55228, 43.75, 27.00, 10.77, 0.56, RUN, NONE
55238, 43.75, 27.00, 10.74, 0.75, RUN, NONE
55248, 45.70, 27.00, 10.69, 0.50, RUN, NONE
55258, 43.36, 26.00, 10.71, 0.47, RUN, NONE
55268, 43.36, 26.00, 10.77, 0.47, RUN, NONE
55278, 43.36, 27.00, 10.74, 0.47, RUN, NONE
55288, 43.36, 27.00, 10.71, 0.47, RUN, NONE
55298, 43.36, 26.00, 10.69, 1.06, RUN, NONE
55308, 43.75, 27.00, 10.71, 0.53, RUN, NONE
55318, 45.31, 27.00, 10.66, 0.50, RUN, NONE
55327, 43.36, 27.00, 10.71, 0.53, RUN, NONE
55339, 43.36, 27.00, 10.69, 0.72, RUN, NONE
55348, 43.36, 26.00, 10.74, 0.50, RUN, NONE
55358, 43.36, 27.00, 10.69, 0.50, RUN, NONE
55368, 43.36, 27.00, 10.69, 0.47, RUN, NONE
55378, 42.97, 26.00, 10.77, 0.44, RUN, NONE
55388, 43.36, 27.00, 10.77, 0.69, RUN, NONE
55398, 43.75, 26.00, 10.69, 0.69, RUN, NONE
55408, 42.97, 26.00, 10.79, 0.66, RUN, NONE
55417, 42.97, 26.00, 10.66, 0.75, RUN, NONE
55428, 43.36, 27.00, 10.74, 0.47, RUN, NONE
55438, 43.36, 26.00, 10.71, 0.44, RUN, NONE
55448, 42.97, 26.00, 10.69, 0.47, RUN, NONE
55458, 42.97, 27.00, 10.71, 0.41, RUN, NONE
55469, 43.36, 27.00, 10.74, 0.47, RUN, NONE
55479, 43.36, 27.00, 10.71, 0.44, RUN, NONE
55489, 43.36, 27.00, 10.66, 0.44, RUN, NONE
55499, 43.36, 27.00, 10.69, 0.41, RUN, NONE
55510, 43.36, 27.00, 10.69, 0.41, RUN, NONE
55519, 43.36, 26.00, 10.69, 0.34, RUN, NONE
55529, 42.97, 27.00, 10.66, 0.34, RUN, NONE
55539, 43.36, 27.00, 10.71, 0.37, RUN, NONE
55549, 43.36, 27.00, 10.66, 0.34, RUN, NONE
55559, 43.75, 27.00, 10.66, 0.59, RUN, NONE
55569, 43.36, 27.00, 10.64, 0.44, RUN, NONE
55579, 42.97, 27.00, 10.64, 0.41, RUN, NONE
55589, 43.75, 27.00, 10.66, 0.47, RUN, NONE
55599, 42.97, 26.00, 10.66, 0.37, RUN, NONE
55609, 42.97, 26.00, 10.69, 0.41, RUN, NONE
55619, 42.97, 26.00, 10.66, 0.37, RUN, NONE
55629, 43.36, 27.00, 10.69, 0.34, RUN, NONE
55640, 43.36, 27.00, 10.64, 0.34, RUN, NONE
55650, 42.97, 26.00, 10.69, 0.34, RUN, NONE
55660, 42.97, 28.00, 10.74, 0.34, RUN, NONE
55670, 43.36, 27.00, 10.58, 0.34, RUN, NONE
55681, 42.97, 26.00, 10.69, 0.37, RUN, NONE
55690, 42.97, 27.00, 10.64, 0.16, RUN, NONE
55700, 43.36, 27.00, 10.61, 0.16, RUN, NONE
55709, 42.97, 27.00, 10.77, 0.22, RUN, NONE
55719, 43.36, 27.00, 10.61, 0.16, RUN, NONE
55730, 42.97, 27.00, 10.66, 0.34, RUN, NONE
55740, 42.97, 27.00, 10.66, 0.34, RUN, NONE
55750, 43.36, 27.00, 10.66, 0.37, RUN, NONE
55760, 43.36, 27.00, 10.61, 0.31, RUN, NONE
55770, 42.97, 27.00, 10.64, 0.22, RUN, NONE
55780, 42.97, 27.00, 10.61, 0.25, RUN, NONE
55790, 42.97, 27.00, 10.61, 0.25, RUN, NONE
55800, 42.97, 27.00, 10.66, 0.28, RUN, NONE
55810, 43.36, 27.00, 10.56, 0.94, RUN, NONE
55820, 42.97, 26.00, 10.56, 0.31, RUN, NONE
55830, 45.31, 26.00, 10.64, 0.41, RUN, NONE
55840, 42.97, 27.00, 10.58, 0.59, RUN, NONE
55851, 43.75, 27.00, 10.64, 0.47, RUN, NONE
55860, 42.97, 26.00, 10.64, 0.31, RUN, NONE
55870, 42.97, 27.00, 10.69, 0.31, RUN, NONE
55880, 42.97, 25.00, 10.69, 0.25, RUN, NONE
55889, 42.97, 27.00, 10.61, 0.28, RUN, NONE
55900, 42.58, 26.00, 10.61, 0.31, RUN, NONE
55910, 42.97, 26.00, 10.56, 0.56, RUN, NONE
55920, 42.97, 27.00, 10.66, 0.50, RUN, NONE
55930, 42.97, 27.00, 10.53, 0.53, RUN, NONE
55940, 42.58, 27.00, 10.56, 0.25, RUN, NONE
55950, 44.53, 26.00, 10.58, 0.22, RUN, NONE
55960, 44.53, 27.00, 10.53, 0.25, RUN, NONE
55970, 44.92, 28.00, 10.66, 0.19, RUN, NONE
55981, 44.53, 27.00, 10.56, 0.22, RUN, NONE
55991, 44.53, 26.00, 10.61, 0.25, RUN, NONE
56001, 44.53, 26.00, 10.53, 0.31, RUN, NONE
56011, 44.53, 27.00, 10.51, 0.37, RUN, NONE
56022, 44.92, 27.00, 10.51, 0.25, RUN, NONE
56031, 42.58, 27.00, 10.64, -0.09, RUN, NONE
56041, 42.58, 27.00, 10.53, 0.19, RUN, NONE
56051, 42.97, 26.00, 10.66, -0.06, RUN, NONE
56061, 42.58, 26.00, 10.51, 0.19, RUN, NONE
56070, 42.97, 27.00, 10.66, 0.22, RUN, NONE
56080, 42.58, 27.00, 10.61, 0.22, RUN, NONE
56090, 42.58, 27.00, 10.64, 0.22, RUN, NONE
56100, 42.97, 27.00, 10.61, 0.22, RUN, NONE
56110, 42.58, 26.00, 10.53, 0.06, RUN, NONE
56120, 42.58, 27.00, 10.53, 0.09, RUN, NONE
56130, 42.19, 27.00, 10.56, 0.09, RUN, NONE
56140, 42.58, 27.00, 10.51, 0.12, RUN, NONE
56151, 42.58, 27.00, 10.53, 0.09, RUN, NONE
56161, 42.58, 27.00, 10.51, 0.19, RUN, NONE
56171, 42.19, 27.00, 10.51, 0.12, RUN, NONE
56181, 42.19, 27.00, 10.48, 0.19, RUN, NONE
56192, 42.58, 27.00, 10.53, 0.19, RUN, NONE
56201, 42.58, 27.00, 10.46, 0.56, RUN, NONE
56211, 42.58, 27.00, 10.61, 0.66, RUN, NONE
56221, 42.58, 27.00, 10.61, 0.47, RUN, NONE
56231, 42.58, 27.00, 10.61, 0.41, RUN, NONE
56242, 42.58, 26.00, 10.53, 0.16, RUN, NONE
56251, 42.58, 27.00, 10.61, 0.16, RUN, NONE
56261, 42.19, 27.00, 10.58, 0.19, RUN, NONE
56272, 42.58, 26.00, 10.48, 0.12, RUN, NONE
56282, 42.58, 27.00, 10.48, 0.06, RUN, NONE
56292, 42.58, 27.00, 10.43, 0.09, RUN, NONE
56302, 42.19, 27.00, 10.46, 0.09, RUN, NONE
56312, 42.19, 27.00, 10.38, 0.09, RUN, NONE
56322, 42.58, 27.00, 10.38, 0.28, RUN, NONE
56332, 42.19, 26.00, 10.53, 0.16, RUN, NONE
56342, 42.19, 26.00, 10.40, 0.16, RUN, NONE
56352, 42.97, 27.00, 10.53, 0.12, RUN, NONE
56363, 42.58, 27.00, 10.53, 0.06, RUN, NONE
56372, 42.19, 27.00, 10.40, 0.12, RUN, NONE
56382, 41.80, 27.00, 10.38, 0.12, RUN, NONE
56392, 42.19, 27.00, 10.56, 0.09, RUN, NONE
56402, 42.19, 27.00, 10.56, 0.09, RUN, NONE
56412, 42.19, 27.00, 10.46, 0.34, RUN, NONE
56422, 41.80, 27.00, 10.38, 0.12, RUN, NONE
56432, 42.58, 26.00, 10.35, 0.37, RUN, NONE
56442, 41.80, 27.00, 10.46, 0.34, RUN, NONE
56452, 41.80, 27.00, 10.38, 0.09, RUN, NONE
56462, 43.36, 26.00, 10.35, 0.03, RUN, NONE
56472, 43.75, 27.00, 10.35, 0.03, RUN, NONE
56482, 43.75, 26.00, 10.30, 0.06, RUN, NONE
56493, 42.19, 27.00, 10.38, 0.09, RUN, NONE
56503, 41.80, 27.00, 10.48, 0.06, RUN, NONE
56513, 42.19, 27.00, 10.46, 0.06, RUN, NONE
56523, 41.80, 27.00, 10.25, 0.06, RUN, NONE
56534, 41.80, 27.00, 10.43, 0.06, RUN, NONE
56543, 41.80, 26.00, 10.30, -0.06, RUN, NONE
56553, 41.80, 26.00, 10.30, 0.00, RUN, NONE
56563, 41.80, 26.00, 10.30, -0.06, RUN, NONE
56573, 41.80, 27.00, 10.30, 0.00, RUN, NONE
56583, 41.80, 27.00, 10.30, 0.06, RUN, NONE
56593, 42.19, 27.00, 10.25, 0.09, RUN, NONE
56603, 42.19, 27.00, 10.30, -0.06, RUN, NONE
56613, 42.19, 27.00, 10.33, 0.06, RUN, NONE
56623, 41.41, 27.00, 10.27, 0.03, RUN, NONE
56633, 41.41, 27.00, 10.27, 0.00, RUN, NONE
56643, 41.41, 27.00, 10.25, 0.00, RUN, NONE
56653, 41.41, 27.00, 10.25, -0.03, RUN, NONE
56664, 41.41, 26.00, 10.22, 0.00, RUN, NONE
56674, 41.41, 27.00, 10.20, 0.00, RUN, NONE
56684, 41.41, 26.00, 10.35, 0.03, RUN, NONE
56694, 41.41, 28.00, 10.20, 0.03, RUN, NONE
56705, 41.41, 28.00, 10.22, 0.03, RUN, NONE
56714, 41.41, 26.00, 10.17, 0.03, RUN, NONE
56724, 41.41, 27.00, 10.20, 0.03, RUN, NONE
56734, 41.41, 27.00, 10.20, -0.06, RUN, NONE
56744, 41.41, 27.00, 10.17, -0.16, RUN, NONE
56754, 41.02, 27.00, 10.20, 0.03, RUN, NONE
56764, 41.02, 27.00, 10.17, 0.00, RUN, NONE
56774, 41.02, 27.00, 10.12, -0.09, RUN, NONE
56784, 43.36, 28.00, 10.14, -0.03, RUN, NONE
56794, 41.41, 27.00, 10.14, -0.09, RUN, NONE
56804, 41.02, 27.00, 10.14, -0.12, RUN, NONE
56814, 41.02, 27.00, 10.14, -0.06, RUN, NONE
56824, 41.02, 27.00, 10.14, -0.09, RUN, NONE
56833, 41.02, 26.00, 10.09, -0.19, RUN, NONE
56843, 41.02, 26.00, 10.12, -0.09, RUN, NONE
56853, 41.02, 27.00, 10.14, -0.12, RUN, NONE
56863, 41.02, 26.00, 10.09, -0.09, RUN, NONE
56875, 42.97, 27.00, 10.07, 0.34, RUN, NONE
56883, 40.63, 27.00, 10.27, -0.31, RUN, NONE
56893, 41.02, 27.00, 10.14, -0.22, RUN, NONE
56903, 40.63, 27.00, 10.27, -0.22, RUN, NONE
56913, 41.02, 28.00, 10.09, -0.16, RUN, NONE
56923, 41.02, 27.00, 10.20, -0.03, RUN, NONE
56933, 40.63, 27.00, 10.02, 0.22, RUN, NONE
56943, 40.63, 27.00, 10.02, 0.22, RUN, NONE
56953, 40.63, 27.00, 10.02, 0.31, RUN, NONE
56964, 40.23, 27.00, 10.02, -0.09, RUN, NONE
56974, 40.63, 27.00, 9.99, -0.09, RUN, NONE
56984, 40.23, 27.00, 9.99, -0.06, RUN, NONE
56994, 40.23, 26.00, 10.14, -0.09, RUN, NONE
57005, 40.23, 27.00, 9.99, -0.09, RUN, NONE
57015, 40.63, 27.00, 9.96, -0.12, RUN, NONE
57025, 40.23, 27.00, 10.09, -0.09, RUN, NONE
57034, 40.23, 27.00, 10.09, -0.12, RUN, NONE
57044, 40.23, 27.00, 10.09, -0.09, RUN, NONE
57055, 40.63, 27.00, 9.94, -0.28, RUN, NONE
57065, 40.23, 27.00, 9.91, -0.25, RUN, NONE
57075, 39.84, 27.00, 9.91, -0.25, RUN, NONE
57085, 39.84, 27.00, 9.91, -0.25, RUN, NONE
57095, 40.63, 27.00, 9.86, 0.50, RUN, NONE
57105, 42.19, 27.00, 9.86, 0.41, RUN, NONE
57115, 41.80, 27.00, 9.83, -0.16, RUN, NONE
57125, 41.80, 27.00, 10.02, -0.12, RUN, NONE
57135, 39.84, 27.00, 9.81, -0.19, RUN, NONE
57145, 39.45, 27.00, 9.86, -0.37, RUN, NONE
57155, 39.84, 27.00, 9.81, -0.19, RUN, NONE
57165, 39.45, 27.00, 9.78, -0.16, RUN, NONE
57175, 39.45, 27.00, 9.94, -0.19, RUN, NONE
57185, 39.45, 27.00, 9.73, -0.19, RUN, NONE
57195, 39.45, 27.00, 9.73, -0.19, RUN, NONE
57205, 39.06, 27.00, 9.89, -0.22, RUN, NONE
57216, 39.45, 27.00, 9.86, -0.19, RUN, NONE
57225, 39.45, 27.00, 9.86, 0.34, RUN, NONE
57235, 39.45, 27.00, 9.68, 0.25, RUN, NONE
57245, 39.06, 27.00, 9.83, 0.25, RUN, NONE
57255, 39.45, 27.00, 9.65, 0.22, RUN, NONE
57265, 39.06, 26.00, 9.73, -0.19, RUN, NONE
57275, 39.06, 26.00, 9.73, -0.19, RUN, NONE
57285, 38.67, 27.00, 9.81, -0.22, RUN, NONE
57295, 39.06, 27.00, 9.76, -0.22, RUN, NONE
57306, 38.67, 27.00, 9.83, -0.37, RUN, NONE
57315, 38.67, 27.00, 9.81, -0.37, RUN, NONE
57325, 38.67, 27.00, 9.78, -0.41, RUN, NONE
57335, 38.67, 27.00, 9.73, -0.31, RUN, NONE
57346, 38.67, 27.00, 9.68, -0.19, RUN, NONE
57356, 39.84, 27.00, 9.65, -0.19, RUN, NONE
57365, 39.84, 27.00, 9.65, -0.22, RUN, NONE
57375, 39.06, 27.00, 9.63, -0.19, RUN, NONE
57385, 38.67, 27.00, 9.63, -0.19, RUN, NONE
57396, 38.28, 27.00, 9.58, -0.28, RUN, NONE
57406, 37.89, 27.00, 9.55, -0.25, RUN, NONE
57416, 37.89, 27.00, 9.52, -0.28, RUN, NONE
57425, 37.89, 27.00, 9.52, -0.25, RUN, NONE
57436, 37.50, 27.00, 9.32, 0.09, RUN, NONE
57445, 37.89, 27.00, 9.50, -0.19, RUN, NONE
57455, 37.89, 27.00, 9.45, -0.19, RUN, NONE
57465, 38.28, 27.00, 9.32, -0.28, RUN, NONE
57475, 37.50, 27.00, 9.42, -0.28, RUN, NONE
57485, 37.50, 27.00, 9.42, -0.25, RUN, NONE
57495, 37.50, 27.00, 9.39, -0.34, RUN, NONE
57505, 37.50, 27.00, 9.21, -0.25, RUN, NONE
57516, 37.50, 27.00, 9.34, -0.28, RUN, NONE
57526, 37.11, 27.00, 9.34, -0.28, RUN, NONE
57536, 37.11, 27.00, 9.26, -0.28, RUN, NONE
57546, 37.11, 27.00, 9.26, -0.28, RUN, NONE
57556, 36.72, 27.00, 9.26, -0.31, RUN, NONE
57566, 37.11, 27.00, 9.21, 0.22, RUN, NONE
57576, 36.72, 27.00, 9.19, 0.16, RUN, NONE
57586, 36.72, 27.00, 9.14, 0.25, RUN, NONE
57596, 36.33, 27.00, 9.14, 0.16, RUN, NONE
57606, 36.33, 27.00, 9.08, -0.25, RUN, NONE
57616, 36.33, 27.00, 8.90, -0.28, RUN, NONE
57626, 36.33, 28.00, 8.88, -0.25, RUN, NONE
57636, 35.94, 27.00, 8.88, -0.28, RUN, NONE
57646, 35.94, 27.00, 8.90, -0.50, RUN, NONE
57656, 35.55, 27.00, 8.85, -0.44, RUN, NONE
57666, 35.55, 27.00, 9.01, -0.47, RUN, NONE
57676, 35.55, 27.00, 8.95, -0.41, RUN, NONE
57687, 35.55, 27.00, 8.77, -0.50, RUN, NONE
57697, 35.55, 27.00, 8.80, -0.50, RUN, NONE
57708, 35.16, 27.00, 8.64, -0.41, RUN, NONE
57718, 35.16, 28.00, 8.62, -0.41, RUN, NONE
57729, 34.77, 28.00, 8.59, -0.37, RUN, NONE
57737, 36.72, 27.00, 8.57, -0.37, RUN, NONE
57748, 34.77, 27.00, 8.51, -0.25, RUN, NONE
57758, 34.38, 28.00, 8.49, -0.31, RUN, NONE
57768, 34.38, 27.00, 8.49, -0.09, RUN, NONE
57778, 33.98, 28.00, 8.41, -0.31, RUN, NONE
57788, 35.55, 27.00, 8.38, -0.37, RUN, NONE
57798, 35.55, 27.00, 8.31, -0.37, RUN, NONE
57808, 33.98, 27.00, 8.33, -0.31, RUN, NONE
57818, 33.59, 27.00, 8.36, -0.50, RUN, NONE
57828, 33.59, 27.00, 8.28, -0.50, RUN, NONE
57838, 33.20, 27.00, 8.28, -0.53, RUN, NONE
57848, 33.20, 27.00, 8.46, -0.50, RUN, NONE
57858, 34.77, 27.00, 8.15, -0.06, RUN, NONE
57868, 35.16, 27.00, 8.13, -0.37, RUN, NONE
57878, 34.38, 27.00, 8.07, -0.34, RUN, NONE
57888, 33.98, 27.00, 8.20, -0.34, RUN, NONE
57897, 32.42, 27.00, 8.15, -0.34, RUN, NONE
57908, 32.03, 27.00, 8.15, -0.44, RUN, NONE
57917, 32.03, 27.00, 8.07, -0.44, RUN, NONE
57927, 32.03, 27.00, 8.07, -0.41, RUN, NONE
57937, 32.03, 27.00, 8.00, -0.47, RUN, NONE
57947, 32.03, 27.00, 7.97, -0.41, RUN, NONE
57957, 32.03, 27.00, 7.92, -0.37, RUN, NONE
57967, 32.03, 27.00, 7.89, -0.37, RUN, NONE
57977, 32.81, 27.00, 7.66, -0.34, RUN, NONE
