=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2019.06.26 10:26:02 =~=~=~=~=~=~=~=~=~=~=~=
Millis, Current, Temp., Voltage, 0ANDBY, NONE
331224, 1.56, 22.00, 0.00, 0.01, STANDBY, NONE
331234, 1.56, 22.00, 0.00, 0.01, STANDBY, NONE
331244, 1.17, 22.00, 0.05, 0.01, STANDBY, NONE
331254, 1.56, 22.00, 0.05, 0.01, STANDBY, NONE
331264, 1.56, 22.00, 0.03, 0.01, STANDBY, NONE
331274, 1.56, 22.00, 0.05, 0.01, STANDBY, NONE
331284, 1.17, 22.00, 0.05, 0.01, STANDBY, NONE
331294, 1.56, 22.00, 0.00, 0.01, STANDBY, NONE
331304, 1.17, 22.00, 0.05, 0.01, STANDBY, NONE
331314, 1.56, 22.00, 0.23, 0.01, STANDBY, NONE
331324, 1.56, 22.00, 0.05, 0.01, STANDBY, NONE
331334, 1.56, 22.00, 0.03, 0.01, STANDBY, NONE
331344, 1.56, 22.00, 0.03, 0.01, STANDBY, NONE
331354, 1.17, 22.00, 0.05, 0.01, STANDBY, NONE
331364, 1.56, 22.00, 0.00, 0.01, STANDBY, NONE
331374, 1.56, 22.00, 0.03, 0.01, STANDBY, NONE
331384, 1.56, 22.00, 0.05, 0.01, STANDBY, NONE
331394, 1.56, 22.00, 0.03, 0.01, STANDBY, NONE
331404, 1.56, 22.00, 0.05, 0.01, STANDBY, NONE
331414, 1.56, 22.00, 0.05, 0.01, STANDBY, NONE
331424, 1.56, 22.00, 0.05, 0.01, STANDBY, NONE
331435, 1.17, 22.00, 0.05, 0.01, STANDBY, NONE
331445, 1.56, 22.00, 0.05, 0.01, STANDBY, NONE
331455, 1.17, 22.00, 0.00, 0.01, STANDBY, NONE
331465, 1.17, 22.00, 0.05, 0.01, STANDBY, NONE
331475, 1.56, 22.00, 0.05, 0.01, STANDBY, NONE
331485, 1.17, 22.00, 0.03, 0.01, STANDBY, NONE
331495, 1.56, 22.00, 0.03, 0.01, STANDBY, NONE
331505, 1.17, 22.00, 0.03, 0.01, STANDBY, NONE
331515, 1.56, 22.00, 0.00, 0.01, STANDBY, NONE
331525, 1.56, 22.00, 0.05, 0.01, STANDBY, NONE
331535, 1.56, 22.00, 0.00, 0.01, STANDBY, NONE
331545, 1.56, 22.00, 0.05, 0.01, STANDBY, NONE
331555, 1.17, 22.00, 0.05, 0.01, STANDBY, NONE
331565, 1.17, 22.00, 0.03, 0.01, STANDBY, NONE
331575, 1.17, 22.00, 0.05, 0.01, STANDBY, NONE
331585, 1.56, 22.00, 0.03, 0.01, STANDBY, NONE
331595, 1.17, 22.00, 0.00, 0.01, STANDBY, NONE
331606, 1.17, 22.00, 0.05, 0.01, STANDBY, NONE
331616, 1.56, 22.00, 0.03, 0.01, STANDBY, NONE
331626, 1.56, 22.00, 0.00, 0.01, STANDBY, NONE
331636, 1.56, 22.00, 0.05, 0.01, STANDBY, NONE
331646, 1.56, 22.00, 0.05, 0.01, STANDBY, NONE
331656, 1.17, 22.00, 0.05, 0.01, STANDBY, NONE
331666, 1.95, 22.00, 0.03, 0.01, STANDBY, NONE
331676, 1.17, 22.00, 0.05, 0.01, STANDBY, NONE
331686, 1.17, 22.00, 0.03, 0.01, STANDBY, NONE
331696, 1.17, 22.00, 0.03, 0.01, STANDBY, NONE
331706, 1.17, 22.00, 0.03, 0.01, STANDBY, NONE
331716, 1.17, 22.00, 0.05, 0.01, STANDBY, NONE
331726, 1.17, 22.00, 0.03, 0.01, STANDBY, NONE
331736, 1.17, 22.00, 0.05, 0.01, STANDBY, NONE
331746, 1.17, 22.00, 0.03, 0.01, STANDBY, NONE
331756, 1.56, 22.00, 0.00, 0.01, STANDBY, NONE
331766, 1.56, 22.00, 0.05, 0.01, STANDBY, NONE
331776, 1.56, 22.00, 0.00, 0.01, STANDBY, NONE
331786, 1.56, 22.00, 0.05, 0.01, STANDBY, NONE
331796, 1.56, 22.00, 0.05, 0.01, STANDBY, NONE
331806, 1.56, 22.00, 0.05, 0.01, STANDBY, NONE
331816, 1.56, 22.00, 0.00, 0.01, STANDBY, NONE
331826, 1.56, 22.00, 0.05, 0.01, STANDBY, NONE
331836, 1.56, 22.00, 0.00, 0.01, STANDBY, NONE
331846, 1.56, 22.00, 0.05, 0.01, STANDBY, NONE
331856, 1.17, 22.00, 0.03, 0.01, STANDBY, NONE
331866, 1.56, 22.00, 0.05, 0.01, STANDBY, NONE
331876, 1.17, 22.00, 0.03, 0.01, STANDBY, NONE
331886, 1.56, 22.00, 0.00, 0.01, STANDBY, NONE
331896, 1.17, 22.00, 0.05, 0.01, STANDBY, NONE
331906, 1.56, 22.00, 0.23, 0.01, STANDBY, NONE
331916, 1.56, 22.00, 0.05, 0.01, STANDBY, NONE
331926, 1.56, 22.00, 0.05, 0.01, STANDBY, NONE
331936, 1.56, 22.00, 0.00, 0.01, STANDBY, NONE
331947, 1.17, 22.00, 0.05, 0.01, STANDBY, NONE
331957, 1.56, 22.00, 0.05, 0.01, STANDBY, NONE
331967, 1.17, 22.00, 0.05, 0.01, STANDBY, NONE
331977, 1.56, 22.00, 0.00, 0.01, STANDBY, NONE
331987, 1.17, 22.00, 0.05, 0.01, STANDBY, NONE
331997, 1.17, 22.00, 0.05, 0.01, STANDBY, NONE
332007, 1.56, 22.00, 0.08, 0.01, STANDBY, NONE
332017, 1.56, 22.00, 0.05, 0.01, STANDBY, NONE
332027, 1.17, 22.00, 0.00, 0.01, STANDBY, NONE
332037, 1.17, 22.00, 0.05, 0.01, STANDBY, NONE
332047, 1.17, 22.00, 0.00, 0.01, STANDBY, NONE
332057, 1.56, 22.00, 0.05, 0.01, STANDBY, NONE
332067, 1.17, 22.00, 0.05, 0.01, STANDBY, NONE
332077, 1.17, 22.00, 0.05, 0.01, STANDBY, NONE
332087, 1.56, 22.00, 0.05, 0.01, STANDBY, NONE
332097, 1.56, 22.00, 0.05, 0.01, STANDBY, NONE
332107, 1.17, 22.00, 0.00, 0.01, STANDBY, NONE
332118, 1.56, 22.00, 0.05, 0.01, STANDBY, NONE
332128, 1.17, 22.00, 0.03, 0.01, STANDBY, NONE
332138, 1.56, 22.00, 0.00, 0.01, STANDBY, NONE
332148, 1.56, 22.00, 0.05, 0.01, STANDBY, NONE
332158, 1.56, 22.00, 0.05, 0.01, STANDBY, NONE
332168, 1.17, 22.00, 0.05, 0.01, STANDBY, NONE
332178, 1.17, 22.00, 0.05, 0.01, STANDBY, NONE
332188, 1.56, 22.00, 0.05, 0.01, STANDBY, NONE
332198, 1.56, 22.00, 0.00, 0.01, STANDBY, NONE
332208, 1.17, 22.00, 0.05, 0.01, STANDBY, NONE
332218, 1.17, 22.00, 0.00, 0.01, STANDBY, NONE
332228, 1.56, 22.00, 0.08, 0.01, STANDBY, NONE
332238, 1.17, 22.00, 0.03, 0.01, STANDBY, NONE
332248, 1.17, 22.00, 0.05, 0.01, STANDBY, NONE
332258, 1.56, 22.00, 0.03, 0.01, STANDBY, NONE
332268, 1.56, 22.00, 0.00, 0.01, STANDBY, NONE
332278, 1.56, 22.00, 0.05, 0.01, STANDBY, NONE
332288, 1.56, 22.00, 0.00, 0.01, STANDBY, NONE
332298, 1.56, 22.00, 0.05, 0.01, STANDBY, NONE
332308, 1.56, 22.00, 0.05, 0.01, STANDBY, NONE
332318, 1.56, 23.00, 0.08, 0.01, STANDBY, NONE
332328, 1.56, 22.00, 0.03, 0.01, STANDBY, NONE
332338, 1.56, 22.00, 0.05, 0.01, STANDBY, NONE
332348, 1.56, 22.00, 0.00, 0.01, STANDBY, NONE
332358, 1.17, 22.00, 0.05, 0.01, STANDBY, NONE
332368, 1.56, 22.00, 0.05, 0.01, STANDBY, NONE
332378, 1.17, 22.00, 0.05, 0.01, STANDBY, NONE
332388, 1.56, 22.00, 0.05, 0.01, STANDBY, NONE
332398, 1.56, 22.00, 0.03, 0.01, STANDBY, NONE
332408, 1.17, 22.00, 0.00, 0.01, STANDBY, NONE
332418, 1.17, 22.00, 0.05, 0.01, STANDBY, NONE
332428, 1.17, 22.00, 0.00, 0.01, STANDBY, NONE
332438, 1.17, 22.00, 0.05, 0.01, STANDBY, NONE
332448, 1.17, 22.00, 0.05, 0.01, STANDBY, NONE
332459, 1.56, 22.00, 0.05, 0.01, STANDBY, NONE
332469, 1.17, 22.00, 0.00, 0.01, STANDBY, NONE
332479, 1.17, 22.00, 0.05, 0.01, STANDBY, NONE
332489, 1.56, 22.00, 0.05, 0.01, STANDBY, NONE
332499, 1.56, 22.00, 0.00, 0.01, STANDBY, NONE
332509, 1.56, 22.00, 0.03, 0.01, STANDBY, NONE
332519, 1.56, 22.00, 0.03, 0.01, STANDBY, NONE
332529, 1.56, 22.00, 0.05, 0.01, STANDBY, NONE
332539, 1.17, 22.00, 0.05, 0.01, STANDBY, NONE
332549, 1.17, 22.00, 0.05, 0.01, STANDBY, NONE
332559, 1.17, 22.00, 0.05, 0.01, STANDBY, NONE
332569, 1.17, 22.00, 0.03, 0.01, STANDBY, NONE
332579, 1.56, 22.00, 0.05, 0.01, STANDBY, NONE
332589, 1.56, 22.00, 0.00, 0.01, STANDBY, NONE
332599, 1.56, 22.00, 0.05, 0.01, STANDBY, NONE
332609, 1.17, 22.00, 0.05, 0.01, STANDBY, NONE
332619, 1.56, 22.00, 0.05, 0.01, STANDBY, NONE
332630, 1.56, 22.00, 0.00, 0.01, STANDBY, NONE
332640, 1.17, 22.00, 0.05, 0.01, STANDBY, NONE
332650, 1.17, 22.00, 0.05, 0.01, STANDBY, NONE
332660, 1.17, 22.00, 0.00, 0.01, STANDBY, NONE
332670, 1.17, 22.00, 0.03, 0.01, STANDBY, NONE
332680, 1.17, 22.00, 0.00, 0.01, STANDBY, NONE
332690, 1.17, 22.00, 0.03, 0.01, STANDBY, NONE
332700, 1.17, 22.00, 0.03, 0.01, STANDBY, NONE
332710, 1.56, 22.00, 0.00, 0.01, STANDBY, NONE
332720, 1.56, 22.00, 0.05, 0.01, STANDBY, NONE
332730, 1.17, 22.00, 0.03, 0.01, STANDBY, NONE
332740, 1.56, 22.00, 0.00, 0.01, STANDBY, NONE
332750, 1.17, 22.00, 0.03, 0.01, STANDBY, NONE
332760, 1.56, 22.00, 0.05, 0.01, STANDBY, NONE
332770, 1.56, 22.00, 0.05, 0.01, STANDBY, NONE
332780, 1.56, 22.00, 0.05, 0.01, STANDBY, NONE
332790, 1.17, 22.00, 0.00, 0.01, STANDBY, NONE
332800, 1.17, 22.00, 0.03, 0.01, STANDBY, NONE
332810, 1.17, 22.00, 0.00, 0.01, STANDBY, NONE
332820, 1.56, 22.00, 0.05, 0.01, STANDBY, NONE
332830, 1.56, 22.00, 0.05, 0.01, STANDBY, NONE
332840, 1.17, 22.00, 0.05, 0.01, STANDBY, NONE
332850, 1.17, 22.00, 0.03, 0.01, STANDBY, NONE
332860, 1.17, 22.00, 0.05, 0.01, STANDBY, NONE
332870, 1.56, 22.00, 0.23, 0.01, STANDBY, NONE
332880, 1.56, 22.00, 0.05, 0.01, STANDBY, NONE
332890, 1.56, 22.00, 0.00, 0.01, STANDBY, NONE
332900, 1.17, 22.00, 0.05, 0.01, STANDBY, NONE
332910, 1.17, 22.00, 0.05, 0.01, STANDBY, NONE
332920, 1.17, 22.00, 0.00, 0.01, STANDBY, NONE
332930, 1.17, 22.00, 0.05, 0.01, STANDBY, NONE
332940, 1.17, 22.00, 0.00, 0.01, STANDBY, NONE
332950, 1.56, 22.00, 0.03, 0.01, STANDBY, NONE
332960, 1.17, 22.00, 0.05, 0.01, STANDBY, NONE
332971, 1.56, 22.00, 0.05, 0.01, STANDBY, NONE
332981, 1.17, 22.00, 0.00, 0.01, STANDBY, NONE
332991, 1.56, 22.00, 0.05, 0.01, STANDBY, NONE
333001, 1.17, 22.00, 0.05, 0.01, STANDBY, NONE
333011, 1.56, 22.00, 0.00, 0.01, STANDBY, NONE
333021, 1.17, 22.00, 0.05, 0.01, STANDBY, NONE
333031, 1.17, 22.00, 0.00, 0.01, STANDBY, NONE
333041, 1.56, 22.00, 0.05, 0.01, STANDBY, NONE
333051, 1.56, 22.00, 0.03, 0.01, STANDBY, NONE
333061, 1.56, 22.00, 0.05, 0.01, STANDBY, NONE
333071, 1.56, 22.00, 0.05, 0.01, STANDBY, NONE
333081, 1.17, 22.00, 0.05, 0.01, STANDBY, NONE
333091, 1.17, 22.00, 0.00, 0.01, STANDBY, NONE
333101, 1.56, 22.00, 0.00, 0.01, STANDBY, NONE
333111, 1.17, 22.00, 0.05, 0.01, STANDBY, NONE
333121, 1.17, 22.00, 0.05, 0.01, STANDBY, NONE
333131, 1.56, 22.00, 0.03, 0.01, STANDBY, NONE
333142, 1.17, 22.00, 0.00, 0.01, STANDBY, NONE
333152, 1.17, 22.00, 0.05, 0.01, STANDBY, NONE
333162, 1.56, 22.00, 0.05, 0.01, STANDBY, NONE
333172, 1.56, 22.00, 0.05, 0.01, STANDBY, NONE
333182, 1.56, 22.00, 0.00, 0.01, STANDBY, NONE
333192, 1.56, 22.00, 0.00, 0.01, STANDBY, NONE
333202, 1.56, 22.00, 0.23, 0.01, STANDBY, NONE
333212, 1.56, 22.00, 0.03, 0.01, STANDBY, NONE
333222, 1.17, 22.00, 0.05, 0.01, STANDBY, NONE
333232, 1.56, 22.00, 0.03, 0.01, STANDBY, NONE
333242, 1.17, 22.00, 0.03, 0.01, STANDBY, NONE
333252, 1.56, 22.00, 0.00, 0.01, STANDBY, NONE
333262, 1.17, 22.00, 0.05, 0.01, STANDBY, NONE
333272, 1.56, 22.00, 0.00, 0.01, STANDBY, NONE
333282, 1.56, 22.00, 0.05, 0.01, STANDBY, NONE
333292, 1.17, 22.00, 0.05, 0.01, STANDBY, NONE
333302, 1.56, 22.00, 0.05, 0.01, STANDBY, NONE
333312, 1.56, 22.00, 0.05, 0.01, STANDBY, NONE
333322, 1.17, 22.00, 0.05, 0.01, STANDBY, NONE
333332, 1.17, 22.00, 0.00, 0.01, STANDBY, NONE
333342, 1.17, 22.00, 0.05, 0.01, STANDBY, NONE
333352, 1.56, 22.00, 0.05, 0.01, STANDBY, NONE
333362, 1.17, 22.00, 0.05, 0.01, STANDBY, NONE
333372, 1.56, 22.00, 0.05, 0.01, STANDBY, NONE
333382, 1.56, 22.00, 0.03, 0.01, STANDBY, NONE
333392, 1.56, 22.00, 0.03, 0.01, STANDBY, NONE
333402, 1.56, 22.00, 0.00, 0.01, STANDBY, NONE
333412, 1.56, 22.00, 0.05, 0.01, STANDBY, NONE
333422, 1.17, 22.00, 0.05, 0.01, STANDBY, NONE
333432, 1.56, 22.00, 0.05, 0.01, STANDBY, NONE
333442, 1.17, 22.00, 0.05, 0.01, STANDBY, NONE
333452, 1.17, 22.00, 0.03, 0.01, STANDBY, NONE
333462, 1.95, 22.00, 0.00, 0.01, STANDBY, NONE
333472, 1.56, 22.00, 0.03, 0.01, STANDBY, NONE
333483, 1.56, 22.00, 0.05, 0.01, STANDBY, NONE
333493, 1.56, 22.00, 0.05, 0.01, STANDBY, NONE
333503, 1.17, 22.00, 0.00, 0.01, STANDBY, NONE
333513, 1.56, 22.00, 0.05, 0.01, STANDBY, NONE
333523, 1.17, 22.00, 0.03, 0.01, STANDBY, NONE
333533, 1.56, 22.00, 0.05, 0.01, STANDBY, NONE
333543, 1.17, 22.00, 0.03, 0.01, STANDBY, NONE
333553, 1.56, 22.00, 0.03, 0.01, STANDBY, NONE
333563, 1.17, 22.00, 0.05, 0.01, STANDBY, NONE
333573, 1.17, 22.00, 0.00, 0.01, STANDBY, NONE
333583, 1.56, 22.00, 0.05, 0.01, STANDBY, NONE
333593, 1.56, 22.00, 0.05, 0.01, STANDBY, NONE
333603, 1.17, 22.00, 0.05, 0.01, STANDBY, NONE
333613, 1.17, 22.00, 0.03, 0.01, STANDBY, NONE
333623, 1.56, 22.00, 0.00, 0.01, STANDBY, NONE
333633, 1.56, 22.00, 0.00, 0.01, STANDBY, NONE
333643, 1.56, 22.00, 0.05, 0.01, STANDBY, NONE
333654, 1.56, 22.00, 0.05, 0.01, STANDBY, NONE
333664, 1.56, 22.00, 0.00, 0.01, STANDBY, NONE
333674, 1.56, 22.00, 0.05, 0.01, STANDBY, NONE
333684, 1.17, 22.00, 0.05, 0.01, STANDBY, NONE
333694, 1.17, 22.00, 0.05, 0.01, STANDBY, NONE
333704, 1.17, 22.00, 0.05, 0.01, STANDBY, NONE
333714, 1.17, 22.00, 0.05, 0.01, STANDBY, NONE
333724, 1.56, 22.00, 0.00, 0.01, STANDBY, NONE
333734, 1.17, 22.00, 0.05, 0.01, STANDBY, NONE
333744, 1.56, 22.00, 0.00, 0.01, STANDBY, NONE
333754, 1.17, 22.00, 0.05, 0.01, STANDBY, NONE
333764, 1.17, 22.00, 0.05, 0.01, STANDBY, NONE
333774, 1.17, 22.00, 0.00, 0.01, STANDBY, NONE
333784, 1.17, 22.00, 0.03, 0.01, STANDBY, NONE
333794, 1.56, 22.00, 0.00, 0.01, STANDBY, NONE
333804, 1.56, 22.00, 0.05, 0.01, STANDBY, NONE
333814, 1.56, 22.00, 0.05, 0.01, STANDBY, NONE
333824, 1.56, 22.00, 0.05, 0.01, STANDBY, NONE
333834, 1.17, 22.00, 0.05, 0.01, STANDBY, NONE
333844, 1.56, 22.00, 0.05, 0.01, STANDBY, NONE
333854, 1.17, 22.00, 0.00, 0.01, STANDBY, NONE
333864, 1.56, 22.00, 0.05, 0.01, STANDBY, NONE
333874, 1.17, 22.00, 0.00, 0.01, STANDBY, NONE
333884, 1.17, 22.00, 0.05, 0.01, STANDBY, NONE
333894, 1.17, 22.00, 0.05, 0.01, STANDBY, NONE
333904, 1.17, 22.00, 0.05, 0.01, STANDBY, NONE
333914, 1.17, 22.00, 0.05, 0.01, STANDBY, NONE
333924, 1.56, 22.00, 0.05, 0.01, STANDBY, NONE
333934, 1.17, 22.00, 0.00, 0.01, STANDBY, NONE
333944, 1.56, 22.00, 0.23, 0.01, STANDBY, NONE
333954, 1.17, 22.00, 0.05, 0.01, STANDBY, NONE
333964, 1.17, 22.00, 0.03, 0.01, STANDBY, NONE
333974, 1.17, 22.00, 0.03, 0.01, STANDBY, NONE
333984, 1.56, 22.00, 0.05, 0.01, STANDBY, NONE
333995, 1.17, 22.00, 0.00, 0.01, STANDBY, NONE
334005, 1.17, 22.00, 0.23, 0.01, STANDBY, NONE
334015, 1.56, 22.00, 0.03, 0.01, STANDBY, NONE
334025, 1.17, 22.00, 0.03, 0.01, STANDBY, NONE
334035, 1.56, 22.00, 0.00, 0.01, STANDBY, NONE
334045, 1.17, 22.00, 0.05, 0.01, STANDBY, NONE
334055, 1.56, 22.00, 0.03, 0.01, STANDBY, NONE
334065, 1.17, 22.00, 0.05, 0.01, STANDBY, NONE
334075, 1.56, 22.00, 0.05, 0.01, STANDBY, NONE
334085, 1.56, 22.00, 0.05, 0.01, STANDBY, NONE
334095, 1.56, 22.00, 0.05, 0.01, STANDBY, NONE
334105, 1.17, 22.00, 0.00, 0.01, STANDBY, NONE
334115, 1.56, 22.00, 0.05, 0.01, STANDBY, NONE
334125, 1.56, 22.00, 0.00, 0.01, STANDBY, NONE
334135, 1.56, 22.00, 0.05, 0.01, STANDBY, NONE
334145, 1.56, 22.00, 0.05, 0.01, STANDBY, NONE
334155, 1.56, 22.00, 0.03, 0.01, STANDBY, NONE
334166, 1.56, 22.00, 0.03, 0.01, STANDBY, NONE
334176, 1.56, 22.00, 0.05, 0.01, STANDBY, NONE
334186, 1.56, 22.00, 0.05, 0.01, STANDBY, NONE
334196, 1.17, 22.00, 0.05, 0.01, STANDBY, NONE
334206, 1.56, 22.00, 0.23, 0.01, STANDBY, NONE
334216, 1.56, 22.00, 0.05, 0.01, STANDBY, NONE
334226, 1.56, 22.00, 0.05, 0.01, STANDBY, NONE
334236, 1.56, 22.00, 0.05, 0.01, STANDBY, NONE
334246, 1.17, 22.00, 0.05, 0.01, STANDBY, NONE
334256, 1.17, 22.00, 0.03, 0.01, STANDBY, NONE
334266, 1.17, 22.00, 0.05, 0.01, STANDBY, NONE
334276, 1.56, 22.00, 0.03, 0.01, STANDBY, NONE
334286, 1.56, 22.00, 0.00, 0.01, STANDBY, NONE
334296, 1.17, 22.00, 0.05, 0.01, STANDBY, NONE
334306, 1.56, 22.00, 0.00, 0.01, STANDBY, NONE
334316, 1.56, 22.00, 0.03, 0.01, STANDBY, NONE
334326, 1.56, 22.00, 0.03, 0.01, STANDBY, NONE
334336, 1.56, 22.00, 0.05, 0.01, STANDBY, NONE
334346, 1.56, 22.00, 0.05, 0.01, STANDBY, NONE
334356, 1.17, 22.00, 0.05, 0.01, STANDBY, NONE
334366, 1.56, 22.00, 0.00, 0.01, STANDBY, NONE
334376, 1.56, 22.00, 0.05, 0.01, STANDBY, NONE
334386, 1.56, 22.00, 0.03, 0.01, STANDBY, NONE
334396, 1.56, 22.00, 0.05, 0.01, STANDBY, NONE
334406, 1.56, 22.00, 0.05, 0.01, STANDBY, NONE
334416, 1.17, 22.00, 0.00, 0.01, STANDBY, NONE
334426, 1.56, 22.00, 0.05, 0.01, STANDBY, NONE
334436, 1.56, 22.00, 0.00, 0.01, STANDBY, NONE
334446, 1.56, 22.00, 0.05, 0.01, STANDBY, NONE
334456, 1.56, 22.00, 0.03, 0.01, STANDBY, NONE
334466, 1.56, 22.00, 0.05, 0.01, STANDBY, NONE
334476, 1.17, 22.00, 0.05, 0.01, STANDBY, NONE
334486, 1.17, 22.00, 0.05, 0.01, STANDBY, NONE
334496, 1.56, 22.00, 0.23, 0.01, STANDBY, NONE
334507, 1.56, 22.00, 0.05, 0.01, STANDBY, NONE
334517, 1.17, 22.00, 0.05, 0.01, STANDBY, NONE
334527, 1.56, 22.00, 0.00, 0.01, STANDBY, NONE
334537, 1.17, 22.00, 0.05, 0.01, STANDBY, NONE
334547, 1.17, 22.00, 0.05, 0.01, STANDBY, NONE
334557, 1.17, 22.00, 0.05, 0.01, STANDBY, NONE
334567, 1.56, 22.00, 0.05, 0.01, STANDBY, NONE
334577, 1.17, 22.00, 0.03, 0.01, STANDBY, NONE
334587, 1.56, 22.00, 0.00, 0.01, STANDBY, NONE
334597, 1.56, 22.00, 0.05, 0.01, STANDBY, NONE
334607, 1.17, 22.00, 0.00, 0.01, STANDBY, NONE
334617, 1.56, 22.00, 0.05, 0.01, STANDBY, NONE
334627, 1.17, 22.00, 0.05, 0.01, STANDBY, NONE
334637, 1.17, 22.00, 0.05, 0.01, STANDBY, NONE
334647, 1.56, 22.00, 0.05, 0.01, STANDBY, NONE
334657, 1.56, 22.00, 0.00, 0.01, STANDBY, NONE
334667, 1.56, 22.00, 0.05, 0.01, STANDBY, NONE
334678, 1.17, 22.00, 0.05, 0.01, STANDBY, NONE
334688, 1.17, 22.00, 0.03, 0.01, STANDBY, NONE
334698, 1.17, 22.00, 0.00, 0.01, STANDBY, NONE
334708, 1.56, 22.00, 0.05, 0.01, STANDBY, NONE
334718, 1.17, 22.00, 0.05, 0.01, STANDBY, NONE
334728, 1.17, 22.00, 0.05, 0.01, STANDBY, NONE
334738, 1.56, 22.00, 0.05, 0.01, STANDBY, NONE
334748, 1.56, 22.00, 0.03, 0.01, STANDBY, NONE
334758, 1.56, 22.00, 0.05, 0.01, STANDBY, NONE
334768, 1.56, 22.00, 0.00, 0.01, STANDBY, NONE
334778, 1.56, 22.00, 0.03, 0.01, STANDBY, NONE
334788, 1.17, 22.00, 0.05, 0.01, STANDBY, NONE
334798, 1.17, 22.00, 0.03, 0.01, STANDBY, NONE
334808, 1.95, 22.00, 0.03, 0.01, STANDBY, NONE
334818, 1.56, 22.00, 0.00, 0.01, STANDBY, NONE
334828, 1.56, 22.00, 0.00, 0.01, STANDBY, NONE
334838, 1.56, 22.00, 0.05, 0.01, STANDBY, NONE
334848, 1.56, 22.00, 0.03, 0.01, STANDBY, NONE
334858, 1.17, 22.00, 0.03, 0.01, STANDBY, NONE
334868, 1.56, 22.00, 0.08, 0.01, STANDBY, NONE
334878, 1.56, 22.00, 0.05, 0.01, STANDBY, NONE
334888, 1.56, 22.00, 0.00, 0.01, STANDBY, NONE
334898, 1.56, 22.00, 0.00, 0.01, STANDBY, NONE
334908, 1.17, 22.00, 0.00, 0.01, STANDBY, NONE
334918, 1.56, 22.00, 0.05, 0.01, STANDBY, NONE
334928, 1.17, 22.00, 0.03, 0.01, STANDBY, NONE
334938, 1.56, 22.00, 0.05, 0.01, STANDBY, NONE
334948, 1.56, 22.00, 0.05, 0.01, STANDBY, NONE
334958, 1.56, 22.00, 0.05, 0.01, STANDBY, NONE
334968, 1.56, 22.00, 0.00, 0.01, STANDBY, NONE
334978, 1.56, 22.00, 0.05, 0.01, STANDBY, NONE
334988, 1.56, 22.00, 0.00, 0.01, STANDBY, NONE
334998, 1.56, 22.00, 0.05, 0.01, STANDBY, NONE
335008, 1.56, 22.00, 0.05, 0.01, STANDBY, NONE
335019, 1.56, 22.00, 0.05, 0.01, STANDBY, NONE
335029, 1.56, 22.00, 0.00, 0.01, STANDBY, NONE
335039, 1.95, 22.00, 0.05, 0.01, STANDBY, NONE
335049, 1.56, 22.00, 0.05, 0.01, STANDBY, NONE
335059, 1.17, 22.00, 0.00, 0.01, STANDBY, NONE
335069, 1.56, 22.00, 0.05, 0.01, STANDBY, NONE
335079, 1.17, 22.00, 0.00, 0.01, STANDBY, NONE
335089, 1.56, 22.00, 0.03, 0.01, STANDBY, NONE
335099, 1.56, 22.00, 0.03, 0.01, STANDBY, NONE
335109, 1.17, 22.00, 0.05, 0.01, STANDBY, NONE
335119, 1.17, 22.00, 0.05, 0.01, STANDBY, NONE
335129, 1.56, 22.00, 0.05, 0.01, STANDBY, NONE
335139, 1.56, 22.00, 0.00, 0.01, STANDBY, NONE
335149, 1.56, 22.00, 0.05, 0.01, STANDBY, NONE
335159, 1.17, 22.00, 0.00, 0.01, STANDBY, NONE
335169, 1.56, 22.00, 0.05, 0.01, STANDBY, NONE
335179, 1.17, 22.00, 0.05, 0.01, STANDBY, NONE
335190, 1.56, 22.00, 0.05, 0.01, STANDBY, NONE
335200, 1.56, 22.00, 0.00, 0.01, STANDBY, NONE
335210, 1.56, 22.00, 0.05, 0.01, STANDBY, NONE
335220, 1.56, 22.00, 0.03, 0.01, STANDBY, NONE
335230, 1.17, 22.00, 0.03, 0.01, STANDBY, NONE
335240, 1.17, 22.00, 0.03, 0.01, STANDBY, NONE
335250, 1.56, 22.00, 0.05, 0.01, STANDBY, NONE
335260, 1.56, 22.00, 0.26, 0.01, STANDBY, NONE
335270, 1.56, 22.00, 0.03, 0.01, STANDBY, NONE
335280, 1.56, 22.00, 0.05, 0.01, STANDBY, NONE
335290, 1.56, 22.00, 0.05, 0.01, STANDBY, NONE
335300, 1.17, 22.00, 0.05, 0.01, STANDBY, NONE
335310, 1.56, 22.00, 0.00, 0.01, STANDBY, NONE
335320, 1.56, 22.00, 0.05, 0.01, STANDBY, NONE
335330, 1.56, 22.00, 0.00, 0.01, STANDBY, NONE
335340, 1.56, 22.00, 0.05, 0.01, STANDBY, NONE
335350, 1.56, 22.00, 0.03, 0.01, STANDBY, NONE
335360, 1.17, 22.00, 0.05, 0.01, STANDBY, NONE
335370, 1.56, 22.00, 0.05, 0.01, STANDBY, NONE
335380, 1.17, 22.00, 0.05, 0.01, STANDBY, NONE
335390, 1.17, 22.00, 0.03, 0.01, STANDBY, NONE
335400, 1.17, 22.00, 0.05, 0.01, STANDBY, NONE
335410, 1.56, 22.00, 0.03, 0.01, STANDBY, NONE
335420, 1.56, 22.00, 0.05, 0.01, STANDBY, NONE
335430, 1.56, 22.00, 0.03, 0.01, STANDBY, NONE
335440, 1.56, 22.00, 0.05, 0.01, STANDBY, NONE
